Intercepto,Humidity3pm,Humidity9am,Cloud3pm,Cloud9am,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Pressure9am,Pressure3pm,MinTemp,Temp9am,Sunshine
-1.8192108957595612,1.0042319098683177,0.1370824786822185,0.19545083932599053,-0.03838211654072876,0.14438388011345002,0.6919806859200114,-0.10010076755962169,-0.1925524164599176,0.8045446363334231,-1.226478949218738,-0.12474047696519701,0.2263882381447932,-0.5165690448320949
-1.8154464434398823,0.9934078804015298,0.0991219256532817,0.2057309256515633,-0.07425281172312358,0.1598243980031484,0.6946080770209965,-0.09379010201710959,-0.20695934072477143,0.7012990784424807,-1.1258387009940862,-0.08335805399127062,0.17832891260546174,-0.5216801563063255
-1.8243155164631952,0.9916684867394024,0.1423644046419732,0.19310537109938541,-0.06174942658937168,0.15047871558004075,0.6856496000928872,-0.07918683009369513,-0.18514128943504557,0.7824885131889241,-1.208333241156581,-0.10973497409132937,0.21717510571075685,-0.5280175051473431
-1.8242660848007777,0.9911733977571341,0.15806901174554794,0.17661308935020228,-0.08472228178984237,0.1426670631777824,0.6870483838775857,-0.09111457811289268,-0.18429820773096048,0.7542783335421194,-1.1907587742393004,-0.10463439575192833,0.2122259003475699,-0.5350693171766475
-1.7927986298370548,0.9713274844975507,0.10601928603693157,0.1868973806060777,-0.08175972451920575,0.1653927052001856,0.7040252698218454,-0.1271846016634528,-0.18210303012563536,0.7804626249009037,-1.194508049871964,-0.058894214790747745,0.16616033414606035,-0.5516550973711484
-1.8365752997037221,0.9969986276684889,0.1281196988547353,0.21214451396229123,-0.03844593349268301,0.15322920770897494,0.6940324210731501,-0.09626606052127029,-0.1967577759979355,0.7390902156201522,-1.1409686371421568,-0.10839602795448139,0.23076962342791782,-0.517308242691334
-1.803937562857852,0.9769981719040249,0.13133392496832505,0.2203113893734275,-0.07806303131937563,0.1416955658911065,0.6956524332992123,-0.09963823483258782,-0.18844861110226732,0.7512319789604739,-1.172685876711138,-0.08204750606818204,0.1919143857161939,-0.5311293220649468
-1.8072352686871205,0.9804563738536879,0.15617807332623967,0.19610942072300558,-0.09584032498437066,0.15192144052694137,0.6880953043366067,-0.10167171125286811,-0.1698372913407311,0.7337405336510158,-1.1596641784746393,-0.11954722473480431,0.23026935111392188,-0.5585461375203361
-1.8051464297296915,0.9897021859938957,0.13727215205641274,0.2099584587355921,-0.04054231907376179,0.12650526075491905,0.6768622036725621,-0.07173475489470141,-0.18657233413457894,0.7609830425719248,-1.1839964547963266,-0.05186442616497097,0.15114801590743573,-0.4867538593460744
-1.810686776963799,0.9766918385668996,0.1362531291453536,0.184574167647138,-0.06665062051378376,0.14941252457862494,0.7214734729004485,-0.10486043784181066,-0.22567725052368726,0.6742635192854279,-1.089092204474508,-0.08047616591674449,0.20758035929412713,-0.5242657996182009
-1.8131015370037815,0.9985641504367189,0.11301388406719684,0.20465360247621334,-0.0669883051555651,0.15720040248859096,0.7116400287545045,-0.08205115704242591,-0.226389370051709,0.7071389734614768,-1.130109955230437,-0.03634970414693672,0.13526279150035195,-0.49336311947890243
